4,1,130,25,0,25,-245,0
5,130,140,25,-245,357,-244,0
6,140,61,357,-244,357,-204,0
7,140,141,357,-244,383,-244,0
8,141,60,383,-244,383,-205,0
9,141,142,383,-244,407,-244,0
10,142,58,407,-244,408,-205,0
11,142,143,407,-244,435,-244,0
13,143,144,435,-244,468,-244,0
14,144,43,468,-244,468,-205,0
15,144,145,468,-244,495,-244,0
16,145,50,495,-244,495,-205,0
17,145,146,495,-244,523,-244,0
18,146,53,523,-244,523,-205,0
19,146,147,523,-244,548,-244,0
21,1,131,25,0,25,241,0
22,131,132,25,241,359,242,0
23,132,95,359,242,360,212,0
24,132,133,359,242,385,241,0
25,133,94,385,241,386,211,0
26,133,134,385,241,411,243,0
27,134,92,411,243,411,211,0
28,134,135,411,243,436,241,0
30,135,136,436,241,471,240,0
31,136,77,471,240,471,211,0
32,136,137,471,240,497,241,0
33,137,84,497,241,498,211,0
34,137,138,497,241,527,241,0
35,138,87,527,241,526,211,0
36,138,139,527,241,551,240,0
38,143,150,435,-244,435,-205,0
39,147,151,548,-244,548,-205,0
40,61,4,357,-204,396,-75,0
41,60,5,383,-205,411,-75,0
42,58,6,408,-205,426,-75,0
43,150,7,435,-205,441,-75,0
44,43,8,468,-205,456,-75,0
45,50,9,495,-205,471,-75,0
46,53,10,523,-205,486,-75,0
47,151,11,548,-205,501,-75,0
48,95,12,360,212,396,90,0
50,135,154,436,241,435,210,0
51,139,153,551,240,552,209,0
55,94,13,386,211,411,90,0
56,92,14,411,211,426,90,0
57,154,15,435,210,441,90,0
58,77,16,471,211,456,90,0
59,84,17,498,211,471,90,0
60,87,18,526,211,486,90,0
61,153,19,552,209,501,90,0
63,27,159,366,60,313,60,0
64,159,149,313,60,313,5,0
65,26,160,366,45,289,46,0
66,160,121,289,46,289,5,0
67,25,161,366,30,262,31,0
68,161,118,262,31,261,5,0
69,24,162,366,15,234,21,0
70,162,111,234,21,234,5,0
71,23,163,366,0,199,-7,0
72,163,148,199,-7,199,6,0
73,22,164,366,-15,175,-16,0
74,164,126,175,-16,174,5,0
75,21,165,366,-30,149,-32,0
76,165,128,149,-32,149,5,0
77,20,166,366,-45,122,-46,0
78,166,129,122,-46,123,6,0
