3,33,52,208,159,221,159,7
4,52,53,221,159,221,203,7
5,53,54,221,203,160,203,7
6,54,43,160,203,159,218,7
7,38,31,159,97,158,134,7
8,37,28,236,96,235,134,7
9,36,25,313,94,312,134,7
10,35,13,388,94,387,135,7
11,34,10,461,94,461,134,7
12,39,16,537,95,538,134,7
13,40,19,609,95,609,134,7
14,41,22,687,94,688,134,7
15,56,57,298,205,234,204,7
16,30,55,285,159,298,159,7
17,55,56,298,159,298,205,7
18,57,44,234,204,236,219,7
19,27,71,362,159,375,159,7
20,71,64,375,159,374,205,7
21,64,58,374,205,312,205,7
22,58,45,312,205,312,218,7
23,15,72,437,160,449,159,7
24,72,65,449,159,449,204,7
25,65,59,449,204,386,206,7
26,59,46,386,206,387,219,7
27,12,73,511,159,524,158,7
28,73,66,524,158,524,205,7
29,66,60,524,205,461,206,7
30,60,47,461,206,461,219,7
31,18,74,588,159,599,159,7
32,74,67,599,159,598,205,7
33,67,61,598,205,538,206,7
34,61,48,538,206,537,220,7
35,21,75,659,159,673,159,7
36,75,68,673,159,673,206,7
37,68,62,673,206,609,207,7
38,62,49,609,207,609,218,7
39,24,69,738,159,752,159,7
40,69,70,752,159,752,206,7
41,70,63,752,206,689,206,7
42,63,50,689,206,689,217,7
43,51,76,780,159,764,158,7
44,76,77,764,158,764,194,7
45,77,78,764,194,689,195,7
46,78,23,689,195,688,184,7
47,78,79,689,195,609,195,7
48,79,20,609,195,609,184,7
49,79,80,609,195,538,195,7
50,80,17,538,195,538,184,7
51,80,81,538,195,460,196,7
52,81,11,460,196,461,184,7
53,81,82,460,196,387,195,7
54,82,14,387,195,387,185,7
55,82,83,387,195,312,194,7
56,83,26,312,194,312,184,7
57,83,84,312,194,235,194,7
58,84,29,235,194,235,184,7
59,84,85,235,194,159,195,7
60,85,32,159,195,158,184,7
61,51,87,780,159,780,217,7
62,87,88,780,217,137,219,7
63,88,89,137,219,137,95,7
64,89,86,137,95,779,92,7
65,51,86,780,159,779,92,7
269,396,38,159,80,159,97,4
270,381,37,235,75,236,96,4
271,382,36,314,67,313,94,4
272,383,35,387,57,388,94,4
273,384,34,459,48,461,94,4
274,385,39,537,39,537,95,4
275,386,40,609,31,609,95,4
276,387,41,687,20,687,94,4
277,388,387,1247,20,687,20,4
278,389,386,1215,30,609,31,4
279,390,385,1181,39,537,39,4
280,391,384,1148,47,459,48,4
281,392,383,1112,56,387,57,4
282,393,382,1074,67,314,67,4
283,394,381,1035,75,235,75,4
284,395,396,997,82,159,80,4
285,197,395,997,-32,997,82,4
287,183,393,1074,-32,1074,67,4
288,182,392,1112,-32,1112,56,4
289,188,391,1148,-33,1148,47,4
290,192,390,1182,-32,1181,39,4
291,193,389,1215,-32,1215,30,4
292,195,388,1248,-33,1247,20,4
319,395,197,997,82,997,-32,4
322,174,394,1035,-32,1035,75,4
323,394,174,1035,75,1035,-32,4
324,393,183,1074,67,1074,-32,4
325,392,182,1112,56,1112,-32,4
326,391,188,1148,47,1148,-33,4
327,390,192,1181,39,1182,-32,4
328,389,193,1215,30,1215,-32,4
329,388,195,1247,20,1248,-33,4
344,44,438,236,219,234,275,445
345,45,441,312,218,313,274,446
346,46,447,387,219,386,272,462
347,47,450,461,219,462,272,463
348,48,453,537,220,536,273,464
349,49,456,609,218,612,271,465
350,50,459,689,217,683,271,466
355,43,476,159,218,159,275,480
360,481,477,109,248,109,300,4
361,481,482,109,248,183,248,4
362,482,439,183,248,184,300,4
363,482,483,183,248,263,246,4
364,483,442,263,246,263,299,4
365,483,484,263,246,336,245,4
366,484,448,336,245,336,297,4
367,484,485,336,245,413,246,4
368,485,451,413,246,413,297,4
369,485,486,413,246,485,245,4
370,486,454,485,245,486,298,4
371,486,487,485,245,561,245,4
372,487,457,561,245,562,296,4
373,487,488,561,245,633,248,4
374,488,460,633,248,633,296,4
375,478,493,159,325,159,345,4
376,440,496,234,325,234,349,4
377,443,497,313,324,313,354,4
378,449,498,386,322,386,358,4
379,452,499,462,322,461,365,4
380,455,500,536,323,535,371,4
381,458,501,612,321,611,377,4
382,461,502,683,321,683,384,4
383,493,503,159,345,997,344,4
384,496,505,234,349,1033,348,4
