1,25,0,S,1
2,-25,0,Z,1
3,-200,0,L,1
4,407,-97,a,2
5,407,-97,b,2
6,407,-97,c,2
7,407,-97,d,2
8,407,-97,e,2
9,407,-97,f,2
10,407,-97,g,2
11,407,-97,h,2
12,407,68,i,2
13,407,68,j,2
14,407,68,k,2
15,407,68,l,2
16,407,68,m,2
17,407,68,n,2
18,407,68,o,2
19,407,68,p,2
20,377,-67,1,2
21,377,-67,2,2
22,377,-67,3,2
23,377,-67,4,2
24,377,-67,5,2
25,377,-67,6,2
26,377,-67,7,2
27,377,-67,8,2
28,422,-97,a,2
29,422,-97,b,2
30,422,-97,c,2
31,422,-97,d,2
32,422,-97,e,2
33,422,-97,f,2
34,422,-97,g,2
35,422,-97,h,2
36,422,68,i,2
37,422,68,j,2
38,422,68,k,2
39,422,68,l,2
40,422,68,m,2
41,422,68,n,2
42,422,68,o,2
43,422,68,p,2
44,377,-52,1,2
45,377,-52,2,2
46,377,-52,3,2
47,377,-52,4,2
48,377,-52,5,2
49,377,-52,6,2
50,377,-52,7,2
51,377,-52,8,2
52,437,-97,a,2
53,437,-97,b,2
54,437,-97,c,2
55,437,-97,d,2
56,437,-97,e,2
57,437,-97,f,2
58,437,-97,g,2
59,437,-97,h,2
60,437,68,i,2
61,437,68,j,2
62,437,68,k,2
63,437,68,l,2
64,437,68,m,2
65,437,68,n,2
66,437,68,o,2
67,437,68,p,2
68,377,-37,1,2
69,377,-37,2,2
70,377,-37,3,2
71,377,-37,4,2
72,377,-37,5,2
73,377,-37,6,2
74,377,-37,7,2
75,377,-37,8,2
76,452,-97,a,2
77,452,-97,b,2
78,452,-97,c,2
79,452,-97,d,2
80,452,-97,e,2
81,452,-97,f,2
82,452,-97,g,2
83,452,-97,h,2
84,452,68,i,2
85,452,68,j,2
86,452,68,k,2
87,452,68,l,2
88,452,68,m,2
89,452,68,n,2
90,452,68,o,2
91,452,68,p,2
92,377,-22,1,2
93,377,-22,2,2
94,377,-22,3,2
95,377,-22,4,2
96,377,-22,5,2
97,377,-22,6,2
98,377,-22,7,2
99,377,-22,8,2
100,467,-97,a,2
101,467,-97,b,2
102,467,-97,c,2
103,467,-97,d,2
104,467,-97,e,2
105,467,-97,f,2
106,467,-97,g,2
107,467,-97,h,2
108,467,68,i,2
109,467,68,j,2
110,467,68,k,2
111,467,68,l,2
112,467,68,m,2
113,467,68,n,2
114,467,68,o,2
115,467,68,p,2
116,377,-7,1,2
117,377,-7,2,2
118,377,-7,3,2
119,377,-7,4,2
120,377,-7,5,2
121,377,-7,6,2
122,377,-7,7,2
123,377,-7,8,2
124,482,-97,a,2
125,482,-97,b,2
126,482,-97,c,2
127,482,-97,d,2
128,482,-97,e,2
129,482,-97,f,2
130,482,-97,g,2
131,482,-97,h,2
132,482,68,i,2
133,482,68,j,2
134,482,68,k,2
135,482,68,l,2
136,482,68,m,2
137,482,68,n,2
138,482,68,o,2
139,482,68,p,2
140,377,8,1,2
141,377,8,2,2
142,377,8,3,2
143,377,8,4,2
144,377,8,5,2
145,377,8,6,2
146,377,8,7,2
147,377,8,8,2
148,497,-97,a,2
149,497,-97,b,2
150,497,-97,c,2
151,497,-97,d,2
152,497,-97,e,2
153,497,-97,f,2
154,497,-97,g,2
155,497,-97,h,2
156,497,68,i,2
157,497,68,j,2
158,497,68,k,2
159,497,68,l,2
160,497,68,m,2
161,497,68,n,2
162,497,68,o,2
163,497,68,p,2
164,377,23,1,2
165,377,23,2,2
166,377,23,3,2
167,377,23,4,2
168,377,23,5,2
169,377,23,6,2
170,377,23,7,2
171,377,23,8,2
172,512,-97,a,2
173,512,-97,b,2
174,512,-97,c,2
175,512,-97,d,2
176,512,-97,e,2
177,512,-97,f,2
178,512,-97,g,2
179,512,-97,h,2
180,512,68,i,2
181,512,68,j,2
182,512,68,k,2
183,512,68,l,2
184,512,68,m,2
185,512,68,n,2
186,512,68,o,2
187,512,68,p,2
188,377,38,1,2
189,377,38,2,2
190,377,38,3,2
191,377,38,4,2
192,377,38,5,2
193,377,38,6,2
194,377,38,7,2
195,377,38,8,2
211,480,-225,U,16
218,507,-225,U,23
221,535,-225,U,26
226,420,-225,U,31
228,395,-225,U,33
229,369,-224,U,34
245,478,198,U,48
252,505,198,U,55
255,533,198,U,58
260,418,198,U,63
262,393,198,U,65
263,367,199,U,66
275,224,-12,U,76
276,224,-12,U,77
279,257,-12,U,80
286,284,-12,U,87
289,312,-12,U,90
291,337,-12,U,92
292,337,-12,U,93
294,197,-12,U,95
296,172,-12,U,97
297,146,-11,U,98
298,25,-299,U,99
299,25,241,U,100
300,367,243,U,101
301,392,241,U,102
302,419,241,U,103
303,446,242,U,104
304,478,241,U,105
305,504,240,U,106
306,533,238,U,107
307,558,239,U,108
308,368,-300,U,109
309,395,-300,U,110
310,420,-298,U,111
311,448,-299,U,112
312,480,-301,U,113
313,507,-301,U,114
314,534,-302,U,115
315,560,-302,U,116
316,448,-226,U,117
317,560,-225,U,118
318,444,198,U,119
319,557,198,U,120
321,337,40,U,122
322,311,25,U,123
323,284,7,U,124
324,360,-7,U,125
325,360,65,U,126
326,257,65,U,127
327,225,-25,U,128
328,197,-37,U,129
329,172,-54,U,130
330,146,-67,U,131
