4,GATED LATCH,38,295
5,GATED LATCH,-36,296
6,GATED LATCH,115,295
7,GATED LATCH,186,295
8,GATED LATCH,265,295
9,GATED LATCH,-111,295
10,GATED LATCH,-188,295
11,GATED LATCH,-265,295
12,LED,13,230
13,LED,-60,230
14,LED,-135,230
15,LED,-212,232
16,LED,-289,233
17,LED,89,231
18,LED,161,231
19,LED,239,230
21,LED,-289,354
22,LED,-212,355
23,LED,-136,354
24,LED,-61,355
25,LED,13,355
26,LED,89,356
27,LED,161,354
28,LED,241,353
29,LED,332,295
30,BUFFER,-227,295
31,BUFFER,-227,339
32,BUFFER,-288,339
33,BUFFER,-150,295
34,BUFFER,-150,341
35,BUFFER,-214,340
36,BUFFER,-136,341
37,BUFFER,-62,342
38,BUFFER,13,342
39,BUFFER,90,342
40,BUFFER,161,343
41,BUFFER,241,342
42,BUFFER,-74,341
43,BUFFER,1,340
44,BUFFER,76,341
45,BUFFER,150,341
46,BUFFER,225,342
47,BUFFER,304,295
48,BUFFER,304,342
49,BUFFER,-73,295
50,BUFFER,1,295
51,BUFFER,76,294
52,BUFFER,151,295
53,BUFFER,225,295
54,BUFFER,316,294
55,BUFFER,316,330
56,BUFFER,241,331
57,BUFFER,161,331
58,BUFFER,90,331
59,BUFFER,12,332
60,BUFFER,-61,331
61,BUFFER,-136,330
62,BUFFER,-213,330
63,BUFFER,-289,331
64,BUFFER,331,228
65,BUFFER,332,353
66,BUFFER,-311,355
67,BUFFER,-311,231
70,GATED LATCH,39,581
71,GATED LATCH,-35,582
72,GATED LATCH,116,581
73,GATED LATCH,187,581
74,GATED LATCH,266,581
75,GATED LATCH,-110,581
76,GATED LATCH,-187,581
77,GATED LATCH,-264,581
78,LED,14,516
79,LED,-59,516
80,LED,-134,516
81,LED,-211,518
82,LED,-288,519
83,LED,90,517
84,LED,162,517
85,LED,240,516
87,LED,-288,640
88,LED,-211,641
89,LED,-135,640
90,LED,-60,641
91,LED,14,641
92,LED,90,642
93,LED,162,640
94,LED,242,639
95,LED,333,581
96,BUFFER,-226,581
97,BUFFER,-226,625
98,BUFFER,-287,625
99,BUFFER,-149,581
100,BUFFER,-149,627
101,BUFFER,-213,626
102,BUFFER,-135,627
103,BUFFER,-61,628
104,BUFFER,14,628
105,BUFFER,91,628
106,BUFFER,162,629
107,BUFFER,242,628
108,BUFFER,-73,627
109,BUFFER,2,626
110,BUFFER,77,627
111,BUFFER,151,627
112,BUFFER,226,628
113,BUFFER,305,581
114,BUFFER,305,628
115,BUFFER,-72,581
116,BUFFER,2,581
117,BUFFER,77,580
118,BUFFER,152,581
119,BUFFER,226,581
120,BUFFER,317,580
121,BUFFER,317,616
122,BUFFER,242,617
123,BUFFER,162,617
124,BUFFER,91,617
125,BUFFER,13,618
126,BUFFER,-60,617
127,BUFFER,-135,616
128,BUFFER,-212,616
129,BUFFER,-288,617
130,BUFFER,332,514
131,BUFFER,333,639
132,BUFFER,-310,641
133,BUFFER,-310,517
135,LED,587,104
143,LED,664,104
144,LED,626,104
149,LED,700,103
153,LED,734,104
154,LED,767,104
156,LED,800,103
158,LED,549,104
159,LED,330,179
161,LED,332,394
162,LED,333,476
163,LED,333,684
164,BUFFER,550,296
166,BUFFER,626,296
167,BUFFER,665,296
168,BUFFER,699,296
169,BUFFER,734,296
170,BUFFER,768,296
171,BUFFER,800,294
172,BUFFER,588,296
