1,25,0,S,1
2,-25,0,Z,1
6,13,270,D,4
7,13,320,W,4
8,63,295,Q,4
9,-61,271,D,5
10,-61,321,W,5
11,-11,296,Q,5
12,90,270,D,6
13,90,320,W,6
14,140,295,Q,6
15,161,270,D,7
16,161,320,W,7
17,211,295,Q,7
18,240,270,D,8
19,240,320,W,8
20,290,295,Q,8
21,-136,270,D,9
22,-136,320,W,9
23,-86,295,Q,9
24,-213,270,D,10
25,-213,320,W,10
26,-163,295,Q,10
27,-290,270,D,11
28,-290,320,W,11
29,-240,295,Q,11
30,13,230,U,12
31,-60,230,U,13
32,-135,230,U,14
33,-212,232,U,15
34,-289,233,U,16
35,89,231,U,17
36,161,231,U,18
37,239,230,U,19
39,-289,354,U,21
40,-212,355,U,22
41,-136,354,U,23
42,-61,355,U,24
43,13,355,U,25
44,89,356,U,26
45,161,354,U,27
46,241,353,U,28
47,332,295,U,29
48,-227,295,U,30
49,-227,339,U,31
50,-288,339,U,32
51,-150,295,U,33
52,-150,341,U,34
53,-214,340,U,35
54,-136,341,U,36
55,-62,342,U,37
56,13,342,U,38
57,90,342,U,39
58,161,343,U,40
59,241,342,U,41
60,-74,341,U,42
61,1,340,U,43
62,76,341,U,44
63,150,341,U,45
64,225,342,U,46
65,304,295,U,47
66,304,342,U,48
67,-73,295,U,49
68,1,295,U,50
69,76,294,U,51
70,151,295,U,52
71,225,295,U,53
72,316,294,U,54
73,316,330,U,55
74,241,331,U,56
75,161,331,U,57
76,90,331,U,58
77,12,332,U,59
78,-61,331,U,60
79,-136,330,U,61
80,-213,330,U,62
81,-289,331,U,63
82,331,228,U,64
83,332,353,U,65
84,-311,355,U,66
85,-311,231,U,67
89,14,556,D,70
90,14,606,W,70
91,64,581,Q,70
92,-60,557,D,71
93,-60,607,W,71
94,-10,582,Q,71
95,91,556,D,72
96,91,606,W,72
97,141,581,Q,72
98,162,556,D,73
99,162,606,W,73
100,212,581,Q,73
101,241,556,D,74
102,241,606,W,74
103,291,581,Q,74
104,-135,556,D,75
105,-135,606,W,75
106,-85,581,Q,75
107,-212,556,D,76
108,-212,606,W,76
109,-162,581,Q,76
110,-289,556,D,77
111,-289,606,W,77
112,-239,581,Q,77
113,14,516,U,78
114,-59,516,U,79
115,-134,516,U,80
116,-211,518,U,81
117,-288,519,U,82
118,90,517,U,83
119,162,517,U,84
120,240,516,U,85
122,-288,640,U,87
123,-211,641,U,88
124,-135,640,U,89
125,-60,641,U,90
126,14,641,U,91
127,90,642,U,92
128,162,640,U,93
129,242,639,U,94
130,333,581,U,95
131,-226,581,U,96
132,-226,625,U,97
133,-287,625,U,98
134,-149,581,U,99
135,-149,627,U,100
136,-213,626,U,101
137,-135,627,U,102
138,-61,628,U,103
139,14,628,U,104
140,91,628,U,105
141,162,629,U,106
142,242,628,U,107
143,-73,627,U,108
144,2,626,U,109
145,77,627,U,110
146,151,627,U,111
147,226,628,U,112
148,305,581,U,113
149,305,628,U,114
150,-72,581,U,115
151,2,581,U,116
152,77,580,U,117
153,152,581,U,118
154,226,581,U,119
155,317,580,U,120
156,317,616,U,121
157,242,617,U,122
158,162,617,U,123
159,91,617,U,124
160,13,618,U,125
161,-60,617,U,126
162,-135,616,U,127
163,-212,616,U,128
164,-288,617,U,129
165,332,514,U,130
166,333,639,U,131
167,-310,641,U,132
168,-310,517,U,133
170,587,104,U,135
178,664,104,U,143
179,626,104,U,144
184,700,103,U,149
188,734,104,U,153
189,767,104,U,154
191,800,103,U,156
193,549,104,U,158
194,330,179,U,159
196,332,394,U,161
197,333,476,U,162
198,333,684,U,163
199,550,296,U,164
201,626,296,U,166
202,665,296,U,167
203,699,296,U,168
204,734,296,U,169
205,768,296,U,170
206,800,294,U,171
207,588,296,U,172
