1,25,0,S,1
2,-25,0,Z,1
3,-200,0,L,1
4,126,0,U,2
5,126,-56,U,3
6,126,56,U,4
7,166,-56,U,5
8,166,58,U,6
9,188,-57,U,7
10,205,1,U,8
11,318,58,C,9
12,268,83,B,9
13,318,108,E,9
14,320,136,C,10
15,270,161,B,10
16,320,186,E,10
17,206,84,U,11
18,206,161,U,12
19,188,162,U,13
20,318,26,U,14
22,228,-212,U,16
23,229,-267,U,17
24,166,-267,U,18
26,318,53,N,9
27,320,132,N,10
29,346,119,U,21
30,374,120,U,22
31,346,185,U,23
32,319,-94,C,24
33,269,-69,B,24
34,319,-44,E,24
38,319,-176,C,26
39,269,-151,B,26
40,319,-126,E,26
41,398,-138,C,27
42,348,-113,B,27
43,398,-88,E,27
44,320,-212,U,28
45,319,-182,N,26
46,319,-99,N,24
47,348,-44,U,29
48,249,-268,U,30
49,249,-152,U,31
50,242,-211,U,32
51,245,-68,U,33
52,401,-212,U,34
53,398,-150,N,27
54,433,-151,U,35
55,461,-177,U,36
56,462,-263,U,37
57,543,-201,C,38
58,493,-176,B,38
59,543,-151,E,38
60,543,-288,C,39
61,493,-263,B,39
62,543,-238,E,39
63,543,-325,U,40
64,543,-294,N,39
65,543,-207,N,38
66,563,-151,U,41
67,564,-217,U,42
68,588,-218,U,43
69,617,-218,U,44
70,320,-314,C,45
71,270,-289,B,45
72,320,-264,E,45
73,396,-313,C,46
74,346,-288,B,46
75,396,-263,E,46
76,358,-349,U,47
77,320,-349,U,48
78,397,-349,U,49
79,320,-319,N,45
80,396,-319,N,46
81,431,-263,U,50
82,431,-241,U,51
83,397,-240,U,52
84,321,-239,U,53
85,250,-328,U,54
86,242,-289,U,55
87,344,-329,U,56
88,619,119,U,57
89,166,208,U,58
90,600,209,U,59
91,646,157,U,60
92,647,67,U,61
93,730,41,C,62
94,680,66,B,62
95,730,91,E,62
96,730,132,C,63
97,680,157,B,63
98,730,182,E,63
99,730,126,N,63
100,730,-4,U,64
101,730,34,N,62
102,601,158,U,65
103,679,-253,U,66
104,679,-184,U,67
105,642,-219,U,68
106,643,-254,U,69
107,600,-103,U,70
108,656,-102,U,71
109,656,-183,U,72
110,620,209,U,73
111,831,-177,C,74
112,781,-152,B,74
113,831,-127,E,74
114,830,-93,C,75
115,780,-68,B,75
116,830,-43,E,75
117,828,-314,C,76
118,778,-289,B,76
119,828,-264,E,76
120,930,-314,C,77
121,880,-289,B,77
122,930,-264,E,77
123,713,-184,U,78
125,729,-253,U,80
126,731,-151,U,81
127,710,-67,U,82
128,709,-335,U,83
129,729,-291,U,84
130,878,-337,U,85
131,970,-290,U,86
132,827,-240,U,87
133,930,-239,U,88
134,952,-239,U,89
135,952,-290,U,90
136,869,-358,U,91
137,827,-357,U,92
138,928,-356,U,93
139,828,-321,N,76
140,930,-321,N,77
141,830,-206,U,94
142,831,-181,N,74
143,830,-98,N,75
144,863,-41,U,95
145,861,-113,U,96
146,944,-137,C,97
147,894,-112,B,97
148,944,-87,E,97
149,944,-203,U,98
150,944,-148,N,97
151,980,-148,U,99
152,1103,-316,C,100
153,1053,-291,B,100
154,1103,-266,E,100
155,1103,-171,C,101
156,1053,-146,B,101
157,1103,-121,E,101
158,1103,-356,U,102
159,1103,-322,N,100
160,1103,-186,N,101
161,1165,-119,U,103
162,890,85,C,104
163,840,110,B,104
164,890,135,E,104
165,995,85,C,105
166,945,110,B,105
167,995,135,E,105
168,938,46,U,106
169,889,44,U,107
170,994,47,U,108
171,890,79,N,104
172,995,79,N,105
173,889,164,U,109
174,995,165,U,110
175,1046,164,U,111
176,1213,-65,U,112
177,1212,-24,U,113
178,1164,-64,U,114
179,1049,-22,U,115
180,942,209,U,116
181,786,109,U,117
182,754,181,U,118
183,754,109,U,119
184,76,0,U,120
185,76,-53,U,121
186,77,57,U,122
187,48,0,U,123
188,47,-384,U,124
189,356,-384,U,125
190,412,-385,U,126
191,542,-385,U,127
192,867,-388,U,128
193,1015,-389,U,129
194,1101,-391,U,130
195,412,-225,U,131
196,320,-226,U,132
197,412,23,U,133
198,1014,-227,U,134
199,943,-226,U,135
200,829,-227,U,136
201,1013,-26,U,137
202,729,-26,U,138
203,938,-26,U,139
204,432,-177,U,140
207,204,-210,U,143
