2,RAM,192,-162
6,BUFFER,87,0
7,BUFFER,87,27
8,BUFFER,88,67
10,BUFFER,212,-234
11,BUFFER,238,-232
12,BUFFER,261,-232
13,BUFFER,288,-231
14,BUFFER,314,-231
15,BUFFER,337,-230
16,BUFFER,362,-230
17,BUFFER,386,-232
22,BUFFER,92,-237
23,BUFFER,93,-275
24,BUFFER,462,-275
25,BUFFER,462,-14
26,BUFFER,465,27
27,BUFFER,464,65
28,BUFFER,464,106
29,LED,213,315
30,LED,239,313
31,LED,263,312
32,LED,290,310
33,LED,314,311
34,LED,336,314
35,LED,361,313
36,LED,390,313
37,ALU,748,3
38,BUFFER,778,-274
39,BUFFER,793,-274
40,BUFFER,809,-273
41,BUFFER,825,-273
42,BUFFER,839,-273
43,BUFFER,853,-272
44,BUFFER,869,-272
45,BUFFER,882,-272
48,LED,684,0
49,LED,684,28
50,LED,683,52
51,LED,681,83
52,LED,679,110
53,LED,679,137
54,LED,676,171
55,LED,675,207
