1,25,0,S,1
2,-25,0,Z,1
7,13,85,U,6
8,-11,85,U,7
10,36,84,U,9
11,59,83,U,10
12,85,84,U,11
13,-34,84,U,12
15,-58,84,U,14
16,-83,84,U,15
29,431,244,D,23
30,431,294,W,23
31,481,269,Q,23
41,356,243,D,27
42,356,293,W,27
43,406,268,Q,27
44,279,243,D,28
45,279,293,W,28
46,329,268,Q,28
47,202,243,D,29
48,202,293,W,29
49,252,268,Q,29
51,432,203,U,31
52,357,203,U,32
53,280,205,U,33
54,203,206,U,34
59,203,327,U,39
60,280,328,U,40
61,356,327,U,41
62,431,328,U,42
68,265,268,U,48
69,265,312,U,49
70,204,312,U,50
71,342,268,U,51
72,342,314,U,52
73,278,313,U,53
74,356,314,U,54
75,430,315,U,55
80,418,314,U,60
81,493,313,U,61
87,419,268,U,67
88,493,268,U,68
97,504,305,U,77
98,431,304,U,78
99,356,303,U,79
100,279,303,U,80
101,203,304,U,81
104,181,328,U,84
105,181,204,U,85
397,279,184,U,313
398,358,176,U,314
399,431,166,U,315
412,203,189,U,328
454,278,384,C,359
455,228,409,B,359
456,278,434,E,359
457,357,383,C,360
458,307,408,B,360
459,357,433,E,360
461,278,375,N,359
462,357,374,N,360
463,430,381,C,361
464,380,406,B,361
465,430,431,E,361
478,430,373,N,361
492,203,384,C,371
493,153,409,B,371
494,203,434,E,371
496,203,375,N,371
497,153,357,U,373
498,227,357,U,374
499,307,355,U,375
500,380,354,U,376
501,457,355,U,377
509,203,454,U,385
512,278,458,U,388
513,357,463,U,389
514,430,467,U,390
532,521,267,U,408
533,504,267,U,409
534,521,330,U,410
535,521,204,U,411
536,519,354,U,412
538,12,453,U,414
539,36,458,U,415
540,58,462,U,416
541,85,467,U,417
542,13,189,U,418
543,35,183,U,419
544,58,175,U,420
545,83,166,U,421
