6,GATED LATCH,-156,309
7,GATED LATCH,-230,310
8,GATED LATCH,-79,309
9,GATED LATCH,-8,309
10,GATED LATCH,71,309
11,GATED LATCH,-305,309
12,GATED LATCH,-382,309
13,GATED LATCH,-459,309
14,LED,-181,244
15,LED,-254,244
16,LED,-329,244
17,LED,-406,246
18,LED,-483,247
19,LED,-105,245
20,LED,-33,245
21,LED,45,244
23,LED,-483,368
24,LED,-406,369
25,LED,-330,368
26,LED,-255,369
27,LED,-181,369
28,LED,-105,370
29,LED,-33,368
30,LED,47,367
31,LED,138,309
32,BUFFER,-421,309
33,BUFFER,-421,353
34,BUFFER,-482,353
35,BUFFER,-344,309
36,BUFFER,-344,355
37,BUFFER,-408,354
38,BUFFER,-330,355
39,BUFFER,-256,356
40,BUFFER,-181,356
41,BUFFER,-104,356
42,BUFFER,-33,357
43,BUFFER,47,356
44,BUFFER,-268,355
45,BUFFER,-193,354
46,BUFFER,-118,355
47,BUFFER,-44,355
48,BUFFER,31,356
49,BUFFER,110,309
50,BUFFER,110,356
51,BUFFER,-267,309
52,BUFFER,-193,309
53,BUFFER,-118,308
54,BUFFER,-43,309
55,BUFFER,31,309
56,BUFFER,122,308
57,BUFFER,122,344
58,BUFFER,47,345
59,BUFFER,-33,345
60,BUFFER,-104,345
61,BUFFER,-182,346
62,BUFFER,-255,345
63,BUFFER,-330,344
64,BUFFER,-407,344
65,BUFFER,-483,345
66,BUFFER,137,242
67,BUFFER,138,367
68,BUFFER,-505,369
69,BUFFER,-505,245
137,LED,393,118
145,LED,470,118
146,LED,432,118
151,LED,506,117
155,LED,540,118
156,LED,573,118
158,LED,606,117
160,LED,355,118
297,BUFFER,-407,225
298,BUFFER,-328,217
299,BUFFER,-255,207
300,BUFFER,-183,198
301,BUFFER,-105,189
302,BUFFER,-33,181
303,BUFFER,45,170
304,BUFFER,605,170
305,BUFFER,573,180
306,BUFFER,539,189
307,BUFFER,506,197
308,BUFFER,470,206
309,BUFFER,432,217
310,BUFFER,393,225
311,BUFFER,355,232
312,BUFFER,-483,230
343,TRANSISTOR,-433,450
344,TRANSISTOR,-354,449
345,TRANSISTOR,-281,447
346,TRANSISTOR,-204,447
347,TRANSISTOR,-131,448
348,TRANSISTOR,-55,446
349,TRANSISTOR,16,446
355,TRANSISTOR,-508,450
357,BUFFER,-533,398
358,BUFFER,-459,398
359,BUFFER,-379,396
360,BUFFER,-306,395
361,BUFFER,-229,396
362,BUFFER,-157,395
363,BUFFER,-81,395
364,BUFFER,-9,398
369,BUFFER,-483,495
372,BUFFER,-408,499
373,BUFFER,-329,504
374,BUFFER,-256,508
375,BUFFER,-181,515
376,BUFFER,-107,521
377,BUFFER,-31,527
378,BUFFER,41,534
379,BUFFER,355,494
381,BUFFER,391,498
382,BUFFER,430,504
383,BUFFER,469,508
384,BUFFER,505,514
385,BUFFER,539,520
387,BUFFER,605,534
395,GATED LATCH,-156,721
396,GATED LATCH,-230,722
397,GATED LATCH,-79,721
398,GATED LATCH,-8,721
399,GATED LATCH,71,721
400,GATED LATCH,-305,721
401,GATED LATCH,-382,721
402,GATED LATCH,-459,721
403,LED,-181,656
404,LED,-254,656
405,LED,-329,656
406,LED,-406,658
407,LED,-483,659
408,LED,-105,657
409,LED,-33,657
410,LED,45,656
412,LED,-483,780
413,LED,-406,781
414,LED,-330,780
415,LED,-255,781
416,LED,-181,781
417,LED,-105,782
418,LED,-33,780
419,LED,47,779
420,LED,138,721
421,BUFFER,-421,721
422,BUFFER,-421,765
423,BUFFER,-482,765
424,BUFFER,-344,721
425,BUFFER,-344,767
426,BUFFER,-408,766
427,BUFFER,-330,767
428,BUFFER,-256,768
429,BUFFER,-181,768
430,BUFFER,-104,768
431,BUFFER,-33,769
432,BUFFER,47,768
433,BUFFER,-268,767
434,BUFFER,-193,766
435,BUFFER,-118,767
436,BUFFER,-44,767
437,BUFFER,31,768
438,BUFFER,110,721
439,BUFFER,110,768
440,BUFFER,-267,721
441,BUFFER,-193,721
442,BUFFER,-118,720
443,BUFFER,-43,721
444,BUFFER,31,721
445,BUFFER,122,720
446,BUFFER,122,756
447,BUFFER,47,757
448,BUFFER,-33,757
449,BUFFER,-104,757
450,BUFFER,-182,758
451,BUFFER,-255,757
452,BUFFER,-330,756
453,BUFFER,-407,756
454,BUFFER,-483,757
455,BUFFER,137,654
456,BUFFER,138,779
457,BUFFER,-505,781
458,BUFFER,-505,657
