2,LED,126,0
3,LED,126,-56
4,LED,126,56
5,BUFFER,166,-56
6,BUFFER,166,58
7,BUFFER,188,-57
8,BUFFER,205,1
9,TRANSISTOR,293,83
10,TRANSISTOR,295,161
11,LED,206,84
12,LED,206,161
13,BUFFER,188,162
14,LED,318,26
16,LED,228,-212
17,LED,229,-267
18,BUFFER,166,-267
21,BUFFER,346,119
22,LED,374,120
23,BUFFER,346,185
24,TRANSISTOR,294,-69
26,TRANSISTOR,294,-151
27,TRANSISTOR,373,-113
28,LED,320,-212
29,BUFFER,348,-44
30,BUFFER,249,-268
31,LED,249,-152
32,BUFFER,242,-211
33,LED,245,-68
34,BUFFER,401,-212
35,LED,433,-151
36,LED,461,-177
37,LED,462,-263
38,TRANSISTOR,518,-176
39,TRANSISTOR,518,-263
40,LED,543,-325
41,BUFFER,563,-151
42,BUFFER,564,-217
43,LED,588,-218
44,LED,617,-218
45,TRANSISTOR,295,-289
46,TRANSISTOR,371,-288
47,LED,358,-349
48,BUFFER,320,-349
49,BUFFER,397,-349
50,LED,431,-263
51,BUFFER,431,-241
52,BUFFER,397,-240
53,BUFFER,321,-239
54,LED,250,-328
55,LED,242,-289
56,BUFFER,344,-329
57,BUFFER,619,119
58,BUFFER,166,208
59,BUFFER,600,209
60,LED,646,157
61,LED,647,67
62,TRANSISTOR,705,66
63,TRANSISTOR,705,157
64,LED,730,-4
65,BUFFER,601,158
66,LED,679,-253
67,LED,679,-184
68,BUFFER,642,-219
69,BUFFER,643,-254
70,BUFFER,600,-103
71,BUFFER,656,-102
72,BUFFER,656,-183
73,BUFFER,620,209
74,TRANSISTOR,806,-152
75,TRANSISTOR,805,-68
76,TRANSISTOR,803,-289
77,TRANSISTOR,905,-289
78,BUFFER,713,-184
80,BUFFER,729,-253
81,LED,731,-151
82,LED,710,-67
83,LED,709,-335
84,LED,729,-291
85,BUFFER,878,-337
86,LED,970,-290
87,BUFFER,827,-240
88,BUFFER,930,-239
89,BUFFER,952,-239
90,BUFFER,952,-290
91,LED,869,-358
92,BUFFER,827,-357
93,BUFFER,928,-356
94,LED,830,-206
95,BUFFER,863,-41
96,BUFFER,861,-113
97,TRANSISTOR,919,-112
98,LED,944,-203
99,LED,980,-148
100,TRANSISTOR,1078,-291
101,TRANSISTOR,1078,-146
102,LED,1103,-356
103,BUFFER,1165,-119
104,TRANSISTOR,865,110
105,TRANSISTOR,970,110
106,LED,938,46
107,BUFFER,889,44
108,BUFFER,994,47
109,BUFFER,889,164
110,BUFFER,995,165
111,LED,1046,164
112,LED,1213,-65
113,LED,1212,-24
114,BUFFER,1164,-64
115,BUFFER,1049,-22
116,LED,942,209
117,LED,786,109
118,BUFFER,754,181
119,BUFFER,754,109
120,BUFFER,76,0
121,BUFFER,76,-53
122,BUFFER,77,57
123,BUFFER,48,0
124,BUFFER,47,-384
125,BUFFER,356,-384
126,BUFFER,412,-385
127,BUFFER,542,-385
128,BUFFER,867,-388
129,BUFFER,1015,-389
130,BUFFER,1101,-391
131,BUFFER,412,-225
132,BUFFER,320,-226
133,BUFFER,412,23
134,BUFFER,1014,-227
135,BUFFER,943,-226
136,BUFFER,829,-227
137,BUFFER,1013,-26
138,BUFFER,729,-26
139,BUFFER,938,-26
140,BUFFER,432,-177
143,BUFFER,204,-210
