1,25,0,S,1
2,-25,0,Z,1
3,-200,0,L,1
7,225,-19,C,4
8,175,6,B,4
9,225,30,E,4
10,304,-19,C,5
11,254,6,B,5
12,304,30,E,5
13,139,-19,U,6
14,139,29,U,7
15,337,6,U,8
16,240,-42,U,9
17,240,-19,U,10
18,227,-19,N,4
19,294,-19,N,5
20,225,38,U,11
30,304,40,U,21
31,320,40,U,22
33,320,5,U,24
34,159,29,U,25
35,159,48,U,26
36,255,48,U,27
37,175,-18,U,28
38,140,-42,U,29
39,139,57,U,30
40,336,57,U,31
41,337,-42,U,32
42,83,0,U,33
43,83,-20,U,34
44,83,31,U,35
45,84,-63,U,36
46,241,-64,U,37
47,369,6,U,38
48,369,79,U,39
49,-26,80,U,40
