4,49,68,252,268,265,268,23
5,68,69,265,268,265,312,23
6,69,70,265,312,204,312,23
7,70,59,204,312,203,327,23
8,54,47,203,206,202,243,23
9,53,44,280,205,279,243,23
10,52,41,357,203,356,243,23
11,51,29,432,203,431,244,23
16,72,73,342,314,278,313,23
17,46,71,329,268,342,268,23
18,71,72,342,268,342,314,23
19,73,60,278,313,280,328,23
20,43,87,406,268,419,268,23
21,87,80,419,268,418,314,23
22,80,74,418,314,356,314,23
23,74,61,356,314,356,327,23
24,31,88,481,269,493,268,23
25,88,81,493,268,493,313,23
26,81,75,493,313,430,315,23
27,75,62,430,315,431,328,23
54,97,98,504,305,431,304,23
55,98,30,431,304,431,294,23
56,98,99,431,304,356,303,23
57,99,42,356,303,356,293,23
58,99,100,356,303,279,303,23
59,100,45,279,303,279,293,23
60,100,101,279,303,203,304,23
61,101,48,203,304,202,293,23
64,104,105,181,328,181,204,23
270,412,54,203,189,203,206,20
271,397,53,279,184,280,205,20
272,398,52,358,176,357,203,20
273,399,51,431,166,432,203,20
345,60,454,280,328,278,384,461
346,61,457,356,327,357,383,462
347,62,463,431,328,430,381,478
356,59,492,203,327,203,384,496
361,497,493,153,357,153,409,20
363,498,455,227,357,228,409,20
365,499,458,307,355,307,408,20
367,500,464,380,354,380,406,20
376,494,509,203,434,203,454,20
377,456,512,278,434,278,458,20
378,459,513,357,433,357,463,20
379,465,514,430,431,430,467,20
400,501,500,457,355,380,354,0
401,500,499,380,354,307,355,0
402,499,498,307,355,227,357,0
403,498,497,227,357,153,357,0
404,532,533,521,267,504,267,0
405,533,97,504,267,504,305,0
406,105,535,181,204,521,204,0
407,535,534,521,204,521,330,0
408,534,104,521,330,181,328,0
409,536,501,519,354,457,355,0
414,509,538,203,454,12,453,0
415,512,539,278,458,36,458,0
416,513,540,357,463,58,462,0
417,514,541,430,467,85,467,0
418,542,412,13,189,203,189,0
419,543,397,35,183,279,184,0
420,544,398,58,175,358,176,0
421,545,399,83,166,431,166,0
