1,25,0,S,1
2,-25,0,Z,1
3,-200,0,L,1
10,144,258,D,6
11,144,308,W,6
12,194,283,Q,6
13,70,259,D,7
14,70,309,W,7
15,120,284,Q,7
16,221,258,D,8
17,221,308,W,8
18,271,283,Q,8
19,292,258,D,9
20,292,308,W,9
21,342,283,Q,9
22,371,258,D,10
23,371,308,W,10
24,421,283,Q,10
25,-5,258,D,11
26,-5,308,W,11
27,45,283,Q,11
28,-82,258,D,12
29,-82,308,W,12
30,-32,283,Q,12
31,-159,258,D,13
32,-159,308,W,13
33,-109,283,Q,13
34,144,218,U,14
35,71,218,U,15
36,-4,218,U,16
37,-81,220,U,17
38,-158,221,U,18
39,220,219,U,19
40,292,219,U,20
41,370,218,U,21
43,-158,342,U,23
44,-81,343,U,24
45,-5,342,U,25
46,70,343,U,26
47,144,343,U,27
48,220,344,U,28
49,292,342,U,29
50,372,341,U,30
51,463,283,U,31
52,-96,283,U,32
53,-96,327,U,33
54,-157,327,U,34
55,-19,283,U,35
56,-19,329,U,36
57,-83,328,U,37
58,-5,329,U,38
59,69,330,U,39
60,144,330,U,40
61,221,330,U,41
62,292,331,U,42
63,372,330,U,43
64,57,329,U,44
65,132,328,U,45
66,207,329,U,46
67,281,329,U,47
68,356,330,U,48
69,435,283,U,49
70,435,330,U,50
71,58,283,U,51
72,132,283,U,52
73,207,282,U,53
74,282,283,U,54
75,356,283,U,55
76,447,282,U,56
77,447,318,U,57
78,372,319,U,58
79,292,319,U,59
80,221,319,U,60
81,143,320,U,61
82,70,319,U,62
83,-5,318,U,63
84,-82,318,U,64
85,-158,319,U,65
86,462,216,U,66
87,463,341,U,67
88,-180,343,U,68
89,-180,219,U,69
174,718,92,U,137
182,795,92,U,145
183,757,92,U,146
188,831,91,U,151
192,865,92,U,155
193,898,92,U,156
195,931,91,U,158
197,680,92,U,160
381,-82,199,U,297
382,-3,191,U,298
383,70,181,U,299
384,142,172,U,300
385,220,163,U,301
386,292,155,U,302
387,370,144,U,303
388,930,144,U,304
389,898,154,U,305
390,864,163,U,306
391,831,171,U,307
392,795,180,U,308
393,757,191,U,309
394,718,199,U,310
395,680,206,U,311
396,-158,204,U,312
438,-83,399,C,343
439,-133,424,B,343
440,-83,449,E,343
441,-4,398,C,344
442,-54,423,B,344
443,-4,448,E,344
445,-83,390,N,343
446,-4,389,N,344
447,69,396,C,345
448,19,421,B,345
449,69,446,E,345
450,145,396,C,346
451,96,421,B,346
452,145,446,E,346
453,219,397,C,347
454,169,422,B,347
455,219,447,E,347
456,295,395,C,348
457,245,420,B,348
458,295,445,E,348
459,366,395,C,349
460,316,420,B,349
461,366,445,E,349
462,69,388,N,345
463,145,388,N,346
