1,25,0,S,1
2,-25,0,Z,1
3,-200,0,L,1
10,-181,284,D,6
11,-181,334,W,6
12,-131,309,Q,6
13,-255,285,D,7
14,-255,335,W,7
15,-205,310,Q,7
16,-104,284,D,8
17,-104,334,W,8
18,-54,309,Q,8
19,-33,284,D,9
20,-33,334,W,9
21,17,309,Q,9
22,46,284,D,10
23,46,334,W,10
24,96,309,Q,10
25,-330,284,D,11
26,-330,334,W,11
27,-280,309,Q,11
28,-407,284,D,12
29,-407,334,W,12
30,-357,309,Q,12
31,-484,284,D,13
32,-484,334,W,13
33,-434,309,Q,13
34,-181,244,U,14
35,-254,244,U,15
36,-329,244,U,16
37,-406,246,U,17
38,-483,247,U,18
39,-105,245,U,19
40,-33,245,U,20
41,45,244,U,21
43,-483,368,U,23
44,-406,369,U,24
45,-330,368,U,25
46,-255,369,U,26
47,-181,369,U,27
48,-105,370,U,28
49,-33,368,U,29
50,47,367,U,30
51,138,309,U,31
52,-421,309,U,32
53,-421,353,U,33
54,-482,353,U,34
55,-344,309,U,35
56,-344,355,U,36
57,-408,354,U,37
58,-330,355,U,38
59,-256,356,U,39
60,-181,356,U,40
61,-104,356,U,41
62,-33,357,U,42
63,47,356,U,43
64,-268,355,U,44
65,-193,354,U,45
66,-118,355,U,46
67,-44,355,U,47
68,31,356,U,48
69,110,309,U,49
70,110,356,U,50
71,-267,309,U,51
72,-193,309,U,52
73,-118,308,U,53
74,-43,309,U,54
75,31,309,U,55
76,122,308,U,56
77,122,344,U,57
78,47,345,U,58
79,-33,345,U,59
80,-104,345,U,60
81,-182,346,U,61
82,-255,345,U,62
83,-330,344,U,63
84,-407,344,U,64
85,-483,345,U,65
86,137,242,U,66
87,138,367,U,67
88,-505,369,U,68
89,-505,245,U,69
174,393,118,U,137
182,470,118,U,145
183,432,118,U,146
188,506,117,U,151
192,540,118,U,155
193,573,118,U,156
195,606,117,U,158
197,355,118,U,160
381,-407,225,U,297
382,-328,217,U,298
383,-255,207,U,299
384,-183,198,U,300
385,-105,189,U,301
386,-33,181,U,302
387,45,170,U,303
388,605,170,U,304
389,573,180,U,305
390,539,189,U,306
391,506,197,U,307
392,470,206,U,308
393,432,217,U,309
394,393,225,U,310
395,355,232,U,311
396,-483,230,U,312
438,-408,425,C,343
439,-458,450,B,343
440,-408,475,E,343
441,-329,424,C,344
442,-379,449,B,344
443,-329,474,E,344
445,-408,416,N,343
446,-329,415,N,344
447,-256,422,C,345
448,-306,447,B,345
449,-256,472,E,345
450,-180,422,C,346
451,-229,447,B,346
452,-180,472,E,346
453,-106,423,C,347
454,-156,448,B,347
455,-106,473,E,347
456,-30,421,C,348
457,-80,446,B,348
