12,TRANSISTOR,103,360
14,TRANSISTOR,103,436
16,LED,50,360
17,LED,50,437
22,BUFFER,51,311
23,BUFFER,50,474
30,TRANSISTOR,207,399
32,LED,163,311
33,BUFFER,128,311
34,BUFFER,232,310
36,LED,261,364
37,BUFFER,261,309
38,BUFFER,261,475
41,BUFFER,163,474
43,BUFFER,148,460
44,BUFFER,147,399
78,TRANSISTOR,123,237
79,TRANSISTOR,202,237
80,LED,62,212
81,LED,62,260
82,LED,260,237
83,LED,163,189
84,BUFFER,163,212
85,BUFFER,148,269
95,BUFFER,227,271
96,BUFFER,243,271
98,BUFFER,243,236
99,BUFFER,82,260
100,BUFFER,82,279
101,BUFFER,178,279
102,BUFFER,98,213
103,BUFFER,63,189
104,BUFFER,62,288
105,BUFFER,259,288
106,BUFFER,260,189
166,TRANSISTOR,340,259
168,TRANSISTOR,340,335
170,LED,287,259
171,LED,287,336
173,BUFFER,377,361
174,BUFFER,377,298
175,LED,365,210
176,BUFFER,288,210
177,BUFFER,287,373
180,LED,399,298
182,BUFFER,399,374
183,BUFFER,400,210
193,LED,30,279
194,LED,30,322
195,LED,422,298
196,LED,231,167
197,BUFFER,30,168
198,BUFFER,30,486
199,BUFFER,422,487
200,BUFFER,422,166
201,BUFFER,230,179
202,BUFFER,163,179
203,BUFFER,364,180
204,BUFFER,274,180
205,BUFFER,273,300
207,BUFFER,163,300
208,BUFFER,39,279
209,BUFFER,39,212
213,BUFFER,38,360
216,BUFFER,42,437
219,BUFFER,43,322
220,BUFFER,44,261
221,BUFFER,274,363
222,BUFFER,274,336
224,BUFFER,280,238
225,BUFFER,279,260
232,TRANSISTOR,555,360
234,TRANSISTOR,555,436
236,LED,502,360
237,LED,502,437
242,BUFFER,503,311
243,BUFFER,502,474
250,TRANSISTOR,659,399
252,LED,615,311
253,BUFFER,580,311
254,BUFFER,684,310
256,LED,713,364
257,BUFFER,713,309
258,BUFFER,713,475
261,BUFFER,615,474
263,BUFFER,600,460
264,BUFFER,599,399
298,TRANSISTOR,575,237
299,TRANSISTOR,654,237
300,LED,514,212
301,LED,514,260
302,LED,712,237
303,LED,615,189
304,BUFFER,615,212
305,BUFFER,600,269
315,BUFFER,679,271
316,BUFFER,695,271
318,BUFFER,695,236
319,BUFFER,534,260
320,BUFFER,534,279
321,BUFFER,630,279
322,BUFFER,550,213
323,BUFFER,515,189
324,BUFFER,514,288
325,BUFFER,711,288
326,BUFFER,712,189
386,TRANSISTOR,792,259
388,TRANSISTOR,792,335
390,LED,739,259
391,LED,739,336
393,BUFFER,829,361
394,BUFFER,829,298
395,LED,817,210
396,BUFFER,740,210
397,BUFFER,739,373
400,LED,851,298
402,BUFFER,851,374
403,BUFFER,852,210
413,LED,482,279
414,LED,482,322
415,LED,874,298
416,LED,683,167
417,BUFFER,482,168
418,BUFFER,482,486
419,BUFFER,874,487
420,BUFFER,874,166
421,BUFFER,682,179
422,BUFFER,615,179
423,BUFFER,816,180
424,BUFFER,726,180
425,BUFFER,725,300
427,BUFFER,615,300
428,BUFFER,491,279
429,BUFFER,491,212
433,BUFFER,490,360
436,BUFFER,494,437
439,BUFFER,495,322
440,BUFFER,496,261
441,BUFFER,726,363
442,BUFFER,726,336
444,BUFFER,732,238
445,BUFFER,731,260
446,LED,-34,449
447,LED,-34,494
448,LED,-34,538
451,TRANSISTOR,96,556
453,TRANSISTOR,96,632
455,LED,43,556
456,LED,43,633
458,BUFFER,133,658
459,BUFFER,133,595
460,LED,121,507
461,BUFFER,44,507
462,BUFFER,43,670
465,LED,155,595
467,BUFFER,155,671
468,BUFFER,156,507
471,TRANSISTOR,495,555
473,TRANSISTOR,495,631
475,LED,442,555
476,LED,442,632
478,BUFFER,532,657
479,BUFFER,532,594
480,LED,520,506
481,BUFFER,443,506
482,BUFFER,442,669
485,LED,554,594
487,BUFFER,554,670
488,BUFFER,555,506
491,TRANSISTOR,644,593
492,TRANSISTOR,723,593
493,LED,583,568
494,LED,583,616
495,LED,781,593
496,LED,684,545
497,BUFFER,684,568
498,BUFFER,669,625
508,BUFFER,748,627
509,BUFFER,764,627
511,BUFFER,764,592
512,BUFFER,603,616
513,BUFFER,603,635
514,BUFFER,699,635
515,BUFFER,619,569
516,BUFFER,584,545
517,BUFFER,583,644
518,BUFFER,780,644
519,BUFFER,781,545
520,LED,915,472
521,LED,915,517
522,LED,452,139
523,BUFFER,-33,136
