1,25,0,S,1
2,-25,0,Z,1
3,-200,0,L,1
10,461,134,D,6
11,461,184,W,6
12,511,159,Q,6
13,387,135,D,7
14,387,185,W,7
15,437,160,Q,7
16,538,134,D,8
17,538,184,W,8
18,588,159,Q,8
19,609,134,D,9
20,609,184,W,9
21,659,159,Q,9
22,688,134,D,10
23,688,184,W,10
24,738,159,Q,10
25,312,134,D,11
26,312,184,W,11
27,362,159,Q,11
28,235,134,D,12
29,235,184,W,12
30,285,159,Q,12
31,158,134,D,13
32,158,184,W,13
33,208,159,Q,13
34,461,94,U,14
35,388,94,U,15
36,313,94,U,16
37,236,96,U,17
38,159,97,U,18
39,537,95,U,19
40,609,95,U,20
41,687,94,U,21
43,159,218,U,23
44,236,219,U,24
45,312,218,U,25
46,387,219,U,26
47,461,219,U,27
48,537,220,U,28
49,609,218,U,29
50,689,217,U,30
51,780,159,U,31
52,221,159,U,32
53,221,203,U,33
54,160,203,U,34
55,298,159,U,35
56,298,205,U,36
57,234,204,U,37
58,312,205,U,38
59,386,206,U,39
60,461,206,U,40
61,538,206,U,41
62,609,207,U,42
63,689,206,U,43
64,374,205,U,44
65,449,204,U,45
66,524,205,U,46
67,598,205,U,47
68,673,206,U,48
69,752,159,U,49
70,752,206,U,50
71,375,159,U,51
72,449,159,U,52
73,524,158,U,53
74,599,159,U,54
75,673,159,U,55
76,764,158,U,56
77,764,194,U,57
78,689,195,U,58
79,609,195,U,59
80,538,195,U,60
81,460,196,U,61
82,387,195,U,62
83,312,194,U,63
84,235,194,U,64
85,159,195,U,65
86,779,92,U,66
87,780,217,U,67
88,137,219,U,68
89,137,95,U,69
174,1035,-32,U,137
182,1112,-32,U,145
183,1074,-32,U,146
188,1148,-33,U,151
192,1182,-32,U,155
193,1215,-32,U,156
195,1248,-33,U,158
197,997,-32,U,160
381,235,75,U,297
382,314,67,U,298
383,387,57,U,299
384,459,48,U,300
385,537,39,U,301
386,609,31,U,302
387,687,20,U,303
388,1247,20,U,304
389,1215,30,U,305
390,1181,39,U,306
391,1148,47,U,307
392,1112,56,U,308
393,1074,67,U,309
394,1035,75,U,310
395,997,82,U,311
396,159,80,U,312
438,234,275,C,343
439,184,300,B,343
440,234,325,E,343
441,313,274,C,344
442,263,299,B,344
443,313,324,E,344
445,234,266,N,343
446,313,265,N,344
447,386,272,C,345
448,336,297,B,345
449,386,322,E,345
450,462,272,C,346
451,413,297,B,346
452,462,322,E,346
453,536,273,C,347
454,486,298,B,347
455,536,323,E,347
456,612,271,C,348
457,562,296,B,348
458,612,321,E,348
459,683,271,C,349
460,633,296,B,349
461,683,321,E,349
462,386,264,N,345
463,462,264,N,346
464,536,265,N,347
